Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,lon,lat
2732,CA-2017-104801,2/13/2017,2/19/2017,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,1,0,21.506,-122.3328481,47.6061389
2733,CA-2014-107594,7/2/2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746,-74.4073736,40.6337136
2734,CA-2014-107594,7/2/2014,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0,2.1762,-74.4073736,40.6337136
2735,CA-2015-129770,2/21/2015,2/23/2015,Second Class,JE-15715,Joe Elijah,Consumer,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0,23.0864,-106.7636538,32.3199396
2736,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97,3,0,94.4925,-75.74965720000002,39.6837226
2737,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28,7,0,19.8716,-75.74965720000002,39.6837226
2738,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97,3,0,56.9943,-75.74965720000002,39.6837226
2739,CA-2015-115798,11/13/2015,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,19711,East,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904,-75.74965720000002,39.6837226
2740,CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24,4,0,9.5448,-86.8113781,33.4053867
2741,CA-2017-122707,4/16/2017,4/18/2017,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0,1.5588,-86.8113781,33.4053867
2742,CA-2016-165015,2/25/2016,2/27/2016,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,43055,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72,5,0.2,17.52,-82.4012642,40.0581205
2743,CA-2014-149244,11/4/2014,11/8/2014,Standard Class,MS-17530,MaryBeth Skach,Consumer,United States,San Diego,California,92037,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292,-117.1610838,32.715738
2744,CA-2015-140144,6/20/2015,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,6,0,100.4796,-122.4194155,37.7749295
2745,CA-2015-140144,6/20/2015,6/25/2015,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976,3,0.2,47.241,-122.4194155,37.7749295
2746,CA-2017-163321,8/7/2017,8/11/2017,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992,1,0.2,21.9978,-77.4302414,34.7540524
2747,CA-2014-155887,5/12/2014,5/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Franklin,Massachusetts,2038,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056,3,0.3,-130.0104,-71.396725,42.0834313
2748,US-2015-165449,11/22/2015,11/26/2015,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Frisco,Texas,75034,Central,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168,4,0.2,-1.3584,-96.8042211,33.2085147
2749,CA-2015-110247,12/4/2015,12/8/2015,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Tallahassee,Florida,32303,South,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,3,0.7,-6.0324,-84.2979955,30.3761481
2750,US-2014-141257,6/8/2014,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,3,0.2,73.194,-122.3328481,47.6061389
2751,CA-2014-154669,8/8/2014,8/11/2014,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,95687,West,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28,11,0,110.0528,-121.9877444,38.3565773
2752,CA-2014-158029,5/26/2014,5/30/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296,2,0.2,22.5296,-118.242643,34.0549076
2753,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,-122.4194155,37.7749295
2754,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37,3,0,129.348,-122.4194155,37.7749295
2755,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,5,0.2,68.5965,-122.4194155,37.7749295
2756,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,5,0,419.8185,-122.4194155,37.7749295
2757,CA-2015-155306,4/17/2015,4/21/2015,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2,0,5.8604,-122.4194155,37.7749295
2758,CA-2016-127775,6/11/2016,6/13/2016,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,3,0,71.991,-74.0059728,40.7127753
2759,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,4,0,31.5372,-84.9877094,32.4609764
2760,CA-2016-146171,3/11/2016,3/15/2016,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0,125.1432,-84.9877094,32.4609764
2761,CA-2014-129574,5/26/2014,5/29/2014,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,5,0,23.232,-111.8879909,40.6668916
2762,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,1,0,0.4356,-122.4194155,37.7749295
2763,CA-2017-126536,10/12/2017,10/14/2017,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,5,0.2,36.917,-122.4194155,37.7749295
2764,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,3,0.7,-7.5768,-75.1652215,39.9525839
2765,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,5,0.7,-23.8855,-75.1652215,39.9525839
2766,CA-2017-165757,6/22/2017,6/28/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696,-75.1652215,39.9525839
2767,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,1,0.2,3.8682,-75.1652215,39.9525839
2768,CA-2017-167752,1/15/2017,1/18/2017,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,8,0.2,312.676,-75.1652215,39.9525839
2769,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2,0.8,-80.48,-96.8310632,32.7422837
2770,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,-96.8310632,32.7422837
2771,US-2015-122140,4/2/2015,4/7/2015,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,3,0.2,1.7991,-96.8310632,32.7422837
2772,CA-2016-163986,9/3/2016,9/10/2016,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,0,14.17,-88.248188,42.8838732
2773,CA-2017-158967,12/10/2017,12/12/2017,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,3,0.2,5.7312,-80.13731740000001,26.1224386
2774,CA-2016-131576,11/22/2016,11/26/2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,3,0,24.2256,-83.1378184,42.3315199
2775,CA-2017-143455,11/11/2017,11/18/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288,-83.8088171,39.9242266
2776,CA-2016-144729,10/21/2016,10/25/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444,-117.1610838,32.715738
2777,CA-2015-127019,12/21/2015,12/25/2015,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,7,0.2,4.5738,-104.8213634,38.8338816
2778,CA-2015-138534,7/17/2015,7/19/2015,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2,0.15,-13.7976,-119.0187125,35.3732921
2779,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,8,0.2,6.216,-80.1247667,26.2378597
2780,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,-80.1247667,26.2378597
2781,CA-2017-167668,5/6/2017,5/8/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,4,0,29.6,-74.0059728,40.7127753
2782,CA-2017-146724,11/20/2017,11/27/2017,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22,10,0,9.68,-93.24271999999999,44.6496868
2783,CA-2016-139878,11/11/2016,11/16/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142,-83.1378184,42.3315199
2784,US-2016-106677,11/5/2016,11/10/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2,0.4,-15.992,-75.1652215,39.9525839
2785,CA-2016-116974,10/9/2016,10/15/2016,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,4,0.4,-15.5844,-84.20327669999999,40.0394982
2786,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,4,0.2,0,-118.242643,34.0549076
2787,CA-2015-149972,9/21/2015,9/23/2015,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0,2.528,-118.242643,34.0549076
2788,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,0.6,-24.803,-97.3753093,27.7392786
2789,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,7,0.2,1.4406,-97.3753093,27.7392786
2790,US-2014-117744,12/2/2014,12/6/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,0.6,-23.976,-97.3753093,27.7392786
2791,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2,0,7.5284,-95.9345034,41.2565369
2792,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881,-95.9345034,41.2565369
2793,CA-2014-125514,9/21/2014,9/22/2014,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,1,0,3.1104,-95.9345034,41.2565369
2794,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,14,0.2,94.0702,-118.3884078,33.8491816
2795,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,4,0.2,38.3572,-118.3884078,33.8491816
2796,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,0.2,6.5569,-118.3884078,33.8491816
2797,CA-2014-154599,4/12/2014,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,3,0.15,-18.147,-118.3884078,33.8491816
2798,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4,0,4.1416,-92.3608,34.7720793
2799,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2,0,18.7812,-92.3608,34.7720793
2800,CA-2017-158743,10/20/2017,10/27/2017,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5,0,70.008,-92.3608,34.7720793
2801,CA-2016-153318,10/25/2016,10/28/2016,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396,-80.1917902,25.7616798
2802,US-2015-110163,11/1/2015,11/4/2015,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,1,0.2,1.773,-123.0350963,44.9428975
2803,CA-2017-143329,11/3/2017,11/8/2017,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.3754,-106.7636538,32.3199396
2804,CA-2015-159380,5/12/2015,5/16/2015,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,3,0,5.778,-122.4194155,37.7749295
2805,CA-2015-159380,5/12/2015,5/16/2015,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,6,0,11.556,-122.4194155,37.7749295
2806,CA-2015-122623,9/7/2015,9/11/2015,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364,-106.2995104,31.6691879
2807,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2,0,0.471,-122.3328481,47.6061389
2808,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0,6.2208,-122.3328481,47.6061389
2809,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0,56.392,-122.3328481,47.6061389
2810,CA-2015-148635,7/25/2015,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2,0.2,28.0784,-122.3328481,47.6061389
